ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12524252,JE424657,10/27/2021 03:30:00 PM,028XX W PETERSON AVE,0460,BATTERY,SIMPLE,CTA BUS STOP,False,False,2413,24,50.0,2.0,08B,1156504.0,1939744.0,2021,11/03/2021 03:42:44 PM,41.990441371,-87.699706488,"(41.990441371, -87.699706488)"
13812826,JJ226598,04/20/2025 11:09:00 AM,014XX N CLEVELAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1821,18,2.0,8.0,06,1172724.0,1909972.0,2025,05/17/2025 03:40:52 PM,41.908401253,-87.640930818,"(41.908401253, -87.640930818)"
13633580,JH471820,10/13/2024 12:00:00 AM,028XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1412,14,35.0,21.0,05,1153217.0,1918448.0,2024,05/17/2025 03:40:52 PM,41.932069855,-87.712364501,"(41.932069855, -87.712364501)"
13735636,JJ133311,01/30/2025 06:30:00 PM,009XX S INDEPENDENCE BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT / GROUNDS,False,False,1133,11,24.0,29.0,07,1151403.0,1895634.0,2025,05/17/2025 03:40:52 PM,41.869501863,-87.719630494,"(41.869501863, -87.719630494)"
13618830,JH454075,10/03/2024 11:00:00 AM,080XX S DOBSON AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,631,6,8.0,44.0,06,1184618.0,1852005.0,2024,05/17/2025 03:40:52 PM,41.749064315,-87.599058871,"(41.749064315, -87.599058871)"
12109294,JD301431,07/17/2020 04:45:00 PM,016XX E 55TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,True,234,2,5.0,41.0,08B,1188366.0,1868856.0,2020,09/07/2021 03:41:02 PM,41.795216268,-87.584787524,"(41.795216268, -87.584787524)"
12105230,JD289412,07/06/2020 06:00:00 PM,027XX E 89TH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,STREET,False,False,423,4,7.0,46.0,02,1195915.0,1846487.0,2020,07/22/2020 03:40:42 PM,41.73365047,-87.557845321,"(41.73365047, -87.557845321)"
13064786,JG250667,05/06/2023 07:19:00 PM,017XX N CLYBOURN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,RESTAURANT,False,False,1813,18,2.0,7.0,03,1169581.0,1911624.0,2023,08/19/2023 03:40:26 PM,41.913003475,-87.652428381,"(41.913003475, -87.652428381)"
12865366,JF441833,10/19/2022 03:30:00 PM,056XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,231,2,20.0,40.0,07,1179003.0,1867668.0,2022,01/03/2023 03:40:27 PM,41.792174878,-87.619157607,"(41.792174878, -87.619157607)"
13114024,JG309527,06/20/2023 07:00:00 PM,031XX S AVERS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1031,10,22.0,30.0,07,1151205.0,1883542.0,2023,08/19/2023 03:40:26 PM,41.836323827,-87.720674149,"(41.836323827, -87.720674149)"
12045111,JD225955,05/06/2020 06:45:00 PM,079XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,611,6,17.0,71.0,08B,1165727.0,1852133.0,2020,09/07/2021 03:41:02 PM,41.749837103,-87.668279031,"(41.749837103, -87.668279031)"
13107104,JG300902,06/13/2023 06:20:00 AM,035XX N LAKE SHORE DR,0810,THEFT,OVER $500,STREET,False,False,1925,19,46.0,6.0,06,1172010.0,1924422.0,2023,08/19/2023 03:40:26 PM,41.948068465,-87.643126381,"(41.948068465, -87.643126381)"
13676223,JH523429,11/27/2024 06:30:00 AM,012XX N MARION CT,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1424,14,1.0,24.0,05,1163778.0,1908321.0,2024,05/17/2025 03:40:52 PM,41.90406425,-87.673840478,"(41.90406425, -87.673840478)"
12643423,JF174978,03/15/2022 04:50:00 PM,010XX W 75TH ST,0460,BATTERY,SIMPLE,STREET,False,False,612,6,17.0,71.0,08B,1170526.0,1855013.0,2022,01/03/2023 03:40:27 PM,41.757637065,-87.650609694,"(41.757637065, -87.650609694)"
13402664,JH193160,03/19/2024 01:05:00 AM,043XX N MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1724,17,33.0,16.0,05,1156602.0,1928649.0,2024,12/21/2024 03:40:46 PM,41.959994125,-87.699647904,"(41.959994125, -87.699647904)"
13544556,JH365028,07/27/2024 08:10:00 PM,008XX W 118TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,524,5,21.0,53.0,14,1172792.0,1826599.0,2024,05/17/2025 03:40:52 PM,41.679615324,-87.643139927,"(41.679615324, -87.643139927)"
13673392,JH519939,11/24/2024 03:45:00 PM,006XX W OHARE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,False,True,1654,16,41.0,76.0,08B,1100881.0,1926004.0,2024,05/17/2025 03:40:52 PM,41.953683805,-87.904558716,"(41.953683805, -87.904558716)"
13783068,JJ190837,03/12/2025 01:00:00 AM,041XX W WAVELAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,1731,17,30.0,16.0,07,1147955.0,1924270.0,2025,05/17/2025 03:40:52 PM,41.948148873,-87.73155158,"(41.948148873, -87.73155158)"
13127591,JG325418,07/03/2023 03:15:00 AM,050XX W 55TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AIRPORT PARKING LOT,False,False,814,8,23.0,56.0,11,1143591.0,1867678.0,2023,08/19/2023 03:40:26 PM,41.792936194,-87.749008923,"(41.792936194, -87.749008923)"
13611616,JH445058,09/25/2024 12:01:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,112,1,34.0,32.0,06,1176364.0,1900524.0,2024,05/17/2025 03:40:52 PM,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
12021655,JD199607,03/22/2020 08:00:00 PM,056XX N SHERIDAN RD,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2022,20,48.0,77.0,11,1168619.0,1937576.0,2020,04/04/2020 03:40:02 PM,41.984237719,-87.655208186,"(41.984237719, -87.655208186)"
13392189,JH180574,03/08/2024 05:00:00 PM,052XX N MILWAUKEE AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,SMALL RETAIL STORE,False,False,1623,16,45.0,11.0,11,1138140.0,1934089.0,2024,12/21/2024 03:40:46 PM,41.975276551,-87.767391513,"(41.975276551, -87.767391513)"
13599465,JH430749,09/15/2024 10:30:00 PM,042XX S COTTAGE GROVE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,214,2,4.0,38.0,06,1182317.0,1876904.0,2024,05/17/2025 03:40:52 PM,41.817443021,-87.606719512,"(41.817443021, -87.606719512)"
13531552,JH349522,12/01/2022 12:00:00 PM,028XX S KOLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,1031,10,22.0,30.0,11,,,2022,07/17/2024 03:42:20 PM,,,
13252580,JG474586,10/22/2023 09:20:00 PM,016XX E 69TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,332,3,5.0,43.0,08A,1188297.0,1859559.0,2023,10/30/2023 03:41:29 PM,41.769706221,-87.585337111,"(41.769706221, -87.585337111)"
12082898,JD269701,06/19/2020 05:00:00 PM,040XX S MAPLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,921,9,12.0,58.0,07,1160031.0,1877744.0,2020,06/26/2020 03:41:43 PM,41.820236127,-87.688447832,"(41.820236127, -87.688447832)"
12501477,JE396854,10/03/2021 06:00:00 PM,031XX W LELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1713,17,33.0,14.0,08B,1154709.0,1931060.0,2021,10/10/2021 03:40:42 PM,41.966648259,-87.706542639,"(41.966648259, -87.706542639)"
12496462,JE390728,09/26/2021 12:01:00 AM,003XX S OAKLEY BLVD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,False,False,1225,12,27.0,28.0,15,1161127.0,1898434.0,2021,10/03/2021 03:40:21 PM,41.876989004,-87.683853163,"(41.876989004, -87.683853163)"
13640661,JH480254,10/23/2024 08:01:00 PM,019XX W 65TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,726,7,16.0,67.0,15,1164377.0,1861554.0,2024,05/17/2025 03:40:52 PM,41.77571817,-87.672960995,"(41.77571817, -87.672960995)"
13123132,JG320313,06/29/2023 12:00:00 AM,061XX S HOMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,823,8,14.0,66.0,14,1154778.0,1863884.0,2023,08/19/2023 03:40:26 PM,41.782308922,-87.708088173,"(41.782308922, -87.708088173)"
12222092,JD432348,11/15/2020 07:30:00 PM,092XX S PRINCETON AVE,0560,ASSAULT,SIMPLE,CHA PARKING LOT / GROUNDS,False,False,634,6,21.0,49.0,08A,1176292.0,1843769.0,2020,12/17/2020 03:40:05 PM,41.726654616,-87.629815018,"(41.726654616, -87.629815018)"
12753733,JF308634,07/07/2022 12:00:00 PM,082XX S HALSTED ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,GAS STATION,False,False,613,6,21.0,71.0,03,1172403.0,1850325.0,2022,01/03/2023 03:40:27 PM,41.744731508,-87.643868422,"(41.744731508, -87.643868422)"
12472778,JE361779,09/04/2021 08:12:00 PM,009XX E 79TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,DEPARTMENT STORE,False,False,624,6,8.0,44.0,04B,1184024.0,1852825.0,2021,09/11/2021 03:40:49 PM,41.751328369,-87.601209921,"(41.751328369, -87.601209921)"
12739614,JF291543,02/01/2022 12:00:00 AM,052XX S DREXEL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,233,2,5.0,41.0,26,1183133.0,1870451.0,2022,01/03/2023 03:40:27 PM,41.799716516,-87.603927131,"(41.799716516, -87.603927131)"
12712726,JF258895,05/28/2022 12:12:00 PM,007XX N MICHIGAN AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,SIDEWALK,True,False,1834,18,42.0,8.0,24,1177303.0,1905177.0,2022,01/03/2023 03:40:27 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
11963931,JD130833,01/12/2020 03:30:00 AM,048XX N CALIFORNIA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2031,20,40.0,4.0,05,1156835.0,1931909.0,2020,01/30/2020 03:41:29 PM,41.968935018,-87.698702513,"(41.968935018, -87.698702513)"
12485304,JE376985,08/28/2021 12:00:00 PM,061XX S KOMENSKY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,813,8,23.0,65.0,11,1150426.0,1863501.0,2021,09/21/2021 03:40:37 PM,41.78134364,-87.724053957,"(41.78134364, -87.724053957)"
13102297,JG295439,06/10/2023 09:47:00 AM,040XX N CICERO AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,1624,16,45.0,15.0,08A,1143644.0,1926627.0,2023,08/19/2023 03:40:26 PM,41.954698652,-87.747338823,"(41.954698652, -87.747338823)"
13437785,JH234841,04/22/2024 12:00:00 PM,008XX W 34TH ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,913,9,11.0,60.0,04B,1171201.0,1882406.0,2024,12/21/2024 03:40:46 PM,41.832791735,-87.647334786,"(41.832791735, -87.647334786)"
12678506,JF217324,04/23/2022 02:00:00 PM,022XX S SPRINGFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1013,10,22.0,30.0,14,1150735.0,1888862.0,2022,01/03/2023 03:40:27 PM,41.850931768,-87.722259875,"(41.850931768, -87.722259875)"
12653603,JF187293,03/26/2022 12:01:00 AM,051XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT PARKING LOT,False,False,814,8,23.0,56.0,14,1142940.0,1867661.0,2022,01/03/2023 03:40:27 PM,41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
12199731,JD405977,09/06/2020 11:25:00 AM,003XX N DESPLAINES ST,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,False,False,1214,12,42.0,28.0,06,1171861.0,1902664.0,2020,12/17/2020 03:40:05 PM,41.888366748,-87.644316629,"(41.888366748, -87.644316629)"
12555228,JE461846,11/30/2021 08:10:00 PM,083XX S STEWART AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,False,False,622,6,21.0,44.0,11,1175078.0,1849610.0,2021,12/07/2021 03:42:54 PM,41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
13717098,JJ110984,01/10/2025 08:49:00 PM,008XX W HUTCHINSON ST,0560,ASSAULT,SIMPLE,STREET,False,False,1915,19,46.0,3.0,08A,1170026.0,1928495.0,2025,05/17/2025 03:40:52 PM,41.95928853,-87.650299753,"(41.95928853, -87.650299753)"
12242283,JD455687,12/10/2020 10:14:00 PM,006XX S WABASH AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,APARTMENT,True,False,123,1,4.0,32.0,15,1176895.0,1897458.0,2020,12/17/2020 03:41:45 PM,41.873968788,-87.625987769,"(41.873968788, -87.625987769)"
13065797,JG251987,05/07/2023 11:38:00 PM,020XX N LARRABEE ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,1812,18,43.0,7.0,17,1171940.0,1913870.0,2023,08/19/2023 03:40:26 PM,41.919114892,-87.643695682,"(41.919114892, -87.643695682)"
12067804,JD252360,06/02/2020 12:30:00 PM,031XX N HARLEM AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2511,25,29.0,18.0,14,1127535.0,1920032.0,2020,06/09/2020 03:43:29 PM,41.936888182,-87.806708195,"(41.936888182, -87.806708195)"
12681450,JF220776,04/26/2022 01:19:00 PM,018XX W NORTH AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER (SPECIFY),False,False,1434,14,2.0,24.0,11,1163634.0,1910678.0,2022,01/03/2023 03:40:27 PM,41.910535062,-87.674302907,"(41.910535062, -87.674302907)"
13228256,JG445422,09/30/2023 06:17:00 PM,003XX W BELMONT AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,1925,19,44.0,6.0,04A,1173385.0,1921688.0,2023,10/08/2023 03:42:58 PM,41.940535785,-87.638153735,"(41.940535785, -87.638153735)"
11942227,JD104880,01/05/2020 06:54:00 AM,077XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2422,24,49.0,1.0,08B,1165373.0,1951220.0,2020,01/12/2020 03:40:24 PM,42.02174704,-87.666755789,"(42.02174704, -87.666755789)"
13051980,JG235239,04/23/2023 05:00:00 PM,117XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,522,5,9.0,53.0,14,1178355.0,1827205.0,2023,08/19/2023 03:40:26 PM,41.681154187,-87.622758713,"(41.681154187, -87.622758713)"
12131187,JD327186,08/10/2020 12:45:00 AM,007XX N MILWAUKEE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1214,12,27.0,24.0,03,1169201.0,1905185.0,2020,08/17/2020 03:41:32 PM,41.895342736,-87.654011732,"(41.895342736, -87.654011732)"
12009850,JD186671,03/15/2020 04:10:00 PM,011XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,1932,19,43.0,7.0,06,1168450.0,1916107.0,2020,03/22/2020 03:41:57 PM,41.925329638,-87.656453395,"(41.925329638, -87.656453395)"
13080587,JG269890,05/22/2023 04:17:00 AM,0000X N WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,1223,12,27.0,28.0,03,1160400.0,1900403.0,2023,08/19/2023 03:40:26 PM,41.882407184,-87.686468002,"(41.882407184, -87.686468002)"
12709253,JF254428,05/24/2022 03:00:00 PM,011XX N PAULINA ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,1213,12,1.0,24.0,11,1164849.0,1907780.0,2022,01/03/2023 03:40:27 PM,41.902557047,-87.669921801,"(41.902557047, -87.669921801)"
13335401,JH111899,01/11/2024 06:22:00 AM,005XX W ROOSEVELT RD,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,124,1,28.0,28.0,05,1172693.0,1894968.0,2024,12/21/2024 03:40:46 PM,41.86723004,-87.641489077,"(41.86723004, -87.641489077)"
12248023,JD462646,12/15/2020 11:00:00 AM,017XX W ARTHUR AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2432,24,40.0,1.0,11,1163511.0,1943479.0,2020,12/23/2020 03:39:46 PM,42.000545164,-87.673827435,"(42.000545164, -87.673827435)"
12484413,JE375815,09/15/2021 05:30:00 PM,072XX S EMERALD AVE,0460,BATTERY,SIMPLE,STREET,False,False,732,7,6.0,68.0,08B,1172596.0,1856912.0,2021,09/22/2021 03:40:55 PM,41.762802826,-87.642967574,"(41.762802826, -87.642967574)"
12809360,JF374944,08/29/2022 12:00:00 AM,016XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,132,1,3.0,33.0,07,1177921.0,1892372.0,2022,01/03/2023 03:40:27 PM,41.859989233,-87.622375476,"(41.859989233, -87.622375476)"
13738501,JJ136623,02/03/2025 08:30:00 AM,011XX W THORNDALE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,False,False,2433,24,48.0,77.0,26,1167594.0,1939683.0,2025,05/17/2025 03:40:52 PM,41.990041584,-87.65891695,"(41.990041584, -87.65891695)"
12078376,JD264572,06/10/2020 07:45:00 AM,036XX S IRON ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,GOVERNMENT BUILDING / PROPERTY,False,False,912,9,11.0,59.0,11,1167949.0,1880611.0,2020,06/17/2020 03:40:20 PM,41.827936721,-87.659318555,"(41.827936721, -87.659318555)"
13808232,JJ219550,04/15/2025 12:00:00 AM,033XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1123,11,28.0,27.0,08A,1154138.0,1900784.0,2025,05/17/2025 03:40:52 PM,41.883579906,-87.709452068,"(41.883579906, -87.709452068)"
13416746,JH210060,04/02/2024 12:14:00 PM,065XX S GREEN ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,723,7,16.0,68.0,15,1171762.0,1861481.0,2024,12/21/2024 03:40:46 PM,41.775359043,-87.645890468,"(41.775359043, -87.645890468)"
12138268,JD335403,08/15/2020 04:08:00 PM,028XX W DEVON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,False,False,2413,24,50.0,2.0,11,1156420.0,1942336.0,2020,08/22/2020 04:17:17 PM,41.997555636,-87.699944941,"(41.997555636, -87.699944941)"
13393815,JH182289,03/10/2024 10:00:00 AM,031XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,211,2,3.0,35.0,14,1177699.0,1884310.0,2024,12/21/2024 03:40:46 PM,41.837871585,-87.623435005,"(41.837871585, -87.623435005)"
12690285,JF231597,04/29/2022 08:00:00 PM,0000X W 111TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,522,5,34.0,49.0,11,1177884.0,1831031.0,2022,01/03/2023 03:40:27 PM,41.691663944,-87.624367553,"(41.691663944, -87.624367553)"
12441756,JE322914,08/01/2021 02:00:00 PM,069XX S ABERDEEN ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,733,7,6.0,68.0,08B,1170178.0,1858887.0,2021,08/08/2021 03:40:59 PM,41.768275386,-87.651772575,"(41.768275386, -87.651772575)"
13159846,JG363983,07/31/2023 06:30:00 PM,086XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,632,6,6.0,44.0,08A,1183074.0,1847795.0,2023,08/19/2023 03:40:26 PM,41.737547633,-87.604847215,"(41.737547633, -87.604847215)"
13646034,JH486772,10/29/2024 03:52:00 AM,057XX W PATTERSON AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1633,16,38.0,15.0,07,1137449.0,1923690.0,2024,05/17/2025 03:40:52 PM,41.946753214,-87.770183919,"(41.946753214, -87.770183919)"
13023284,JG201160,03/27/2023 03:15:00 PM,052XX W FERDINAND ST,0320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,False,False,1523,15,37.0,25.0,03,1141417.0,1902646.0,2023,08/19/2023 03:40:26 PM,41.888933738,-87.756119141,"(41.888933738, -87.756119141)"
12481694,JE372676,09/14/2021 02:10:00 AM,002XX W 112TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,522,5,34.0,49.0,14,1176742.0,1830671.0,2021,09/21/2021 03:41:53 PM,41.690701768,-87.628559316,"(41.690701768, -87.628559316)"
12222544,JD432977,11/11/2020 01:30:00 PM,006XX N SPAULDING AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,1121,11,27.0,23.0,17,1154261.0,1904109.0,2020,09/07/2021 03:41:02 PM,41.892701579,-87.708911552,"(41.892701579, -87.708911552)"
12212301,JD420949,11/04/2020 04:22:00 PM,061XX S RHODES AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,313,3,20.0,42.0,08B,1180957.0,1864420.0,2020,01/11/2021 03:39:33 PM,41.783217299,-87.612092577,"(41.783217299, -87.612092577)"
12575904,JE487282,12/23/2021 08:27:00 PM,004XX W 115TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,True,True,2233,22,34.0,49.0,08B,1175580.0,1828656.0,2021,12/30/2021 03:42:22 PM,41.685198311,-87.632873442,"(41.685198311, -87.632873442)"
12652791,JF186452,03/25/2022 01:30:00 PM,093XX S RACINE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2222,22,21.0,73.0,11,1169963.0,1842925.0,2022,01/03/2023 03:40:27 PM,41.724478161,-87.653023234,"(41.724478161, -87.653023234)"
12062108,JD245115,05/28/2020 05:20:00 AM,068XX S HONORE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,False,726,7,17.0,67.0,04A,1165196.0,1859394.0,2020,06/04/2020 03:41:33 PM,41.769773545,-87.670019684,"(41.769773545, -87.670019684)"
13039906,JG220821,04/07/2023 04:00:00 PM,001XX W GRAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER COMMERCIAL TRANSPORTATION,False,False,1831,18,42.0,8.0,10,1174861.0,1903865.0,2023,08/19/2023 03:40:26 PM,41.891595729,-87.633263688,"(41.891595729, -87.633263688)"
13255876,JG477533,10/24/2023 12:45:00 PM,025XX N AVERS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2524,25,35.0,22.0,06,1150289.0,1916555.0,2023,11/01/2023 03:41:29 PM,41.926932989,-87.723174073,"(41.926932989, -87.723174073)"
12642372,JF174018,03/14/2022 05:00:00 PM,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,121,1,42.0,28.0,26,1173039.0,1900311.0,2022,01/03/2023 03:40:27 PM,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
13703131,JH556108,07/19/2024 10:55:00 AM,009XX N HARDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,False,False,1112,11,37.0,23.0,07,1149882.0,1906076.0,2024,05/17/2025 03:40:52 PM,41.898185553,-87.724942769,"(41.898185553, -87.724942769)"
13220828,JG436540,09/23/2023 10:00:00 PM,027XX S KARLOV AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1031,10,22.0,30.0,08A,1149492.0,1885445.0,2023,10/01/2023 03:44:00 PM,41.841579265,-87.726910543,"(41.841579265, -87.726910543)"
13655280,JH497695,09/25/2024 12:00:00 AM,053XX S MEADE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,811,8,23.0,56.0,11,1136610.0,1868531.0,2024,05/17/2025 03:40:52 PM,41.795404332,-87.774587638,"(41.795404332, -87.774587638)"
13270842,JG496463,11/08/2023 12:31:00 PM,048XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,True,False,2031,20,40.0,4.0,06,1159378.0,1932284.0,2023,11/16/2023 03:40:49 PM,41.969911966,-87.689341576,"(41.969911966, -87.689341576)"
13173931,JG380512,08/13/2023 01:06:00 AM,037XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,912,9,11.0,59.0,14,1166273.0,1880143.0,2023,08/20/2023 03:42:01 PM,41.826688398,-87.665480953,"(41.826688398, -87.665480953)"
13557102,JH379844,08/06/2024 08:18:00 AM,052XX N LIANO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,1623,16,45.0,11.0,14,1139825.0,1934834.0,2024,05/17/2025 03:40:52 PM,41.977290178,-87.7611768,"(41.977290178, -87.7611768)"
12770622,JF329184,07/24/2022 01:30:00 AM,006XX W OHARE ST,0810,THEFT,OVER $500,FEDERAL BUILDING,False,True,1654,16,41.0,76.0,06,1100088.0,1926079.0,2022,01/03/2023 03:40:27 PM,41.953900467,-87.907472601,"(41.953900467, -87.907472601)"
13608660,JH441716,09/24/2024 02:40:00 AM,079XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624,6,6.0,44.0,08B,1182271.0,1852545.0,2024,05/17/2025 03:40:52 PM,41.750600773,-87.607642398,"(41.750600773, -87.607642398)"
13694399,JH545586,12/16/2024 07:15:00 PM,024XX N CANNON DR,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1935,19,43.0,7.0,06,1174543.0,1916591.0,2024,05/17/2025 03:40:52 PM,41.926523588,-87.634050522,"(41.926523588, -87.634050522)"
12793536,JF356255,08/13/2022 07:00:00 PM,079XX S TROY ST,0810,THEFT,OVER $500,RESIDENCE,False,False,835,8,18.0,70.0,06,1156761.0,1851691.0,2022,01/03/2023 03:40:27 PM,41.748809663,-87.701146434,"(41.748809663, -87.701146434)"
